has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year,high_processing_delay,high_wage_flag
1,0,-0.1034660819397262,-0.1040909971409067,-1.0650764899907823,1,1,20,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.1287748136016055,0.2735694639849337,-1.1644463536846374,0,0,34,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,0,-0.1689453220597524,0.8636639344940595,0.1861386523543032,0,0,40,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
0,1,-0.231583340145198,0.6276261462904091,-0.6510827579448694,1,1,16,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,1,-0.2030836975829436,-0.292921227703827,-0.5555945635736746,1,1,33,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.1747151883453622,-0.3873363429852871,0.2776497497974227,1,0,45,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,0,-0.1765510548907835,0.6276261462904091,-0.5543229528634173,1,0,44,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.1956965202930342,-0.1749023336020018,0.1530303854683152,1,1,12,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0,1
0,0,-0.0768460170311175,-3.337808695530916,-0.5846547308489866,1,1,31,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1,0
0,0,-0.1810970101461124,-1.2134686016980631,-0.0327999181796607,1,0,46,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.1377793018958147,0.4387959157274889,0.0986845535247457,1,1,10,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0,1
0,1,-0.1977072312713527,-2.1104121968719345,-1.242060427408169,1,1,34,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0
0,0,-0.0651314400270006,0.509607252188584,0.1831588117709159,1,1,21,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.1623449447178806,-0.363732564164922,-1.2096784706300645,1,0,41,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
1,0,-0.0679289509533569,-0.0332796606798116,-1.406385627890524,1,1,28,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1,0
1,0,0.5181495881182793,0.509607252188584,0.989663136193606,0,0,47,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
1,0,0.3606147540778424,0.6512299251107743,-0.0827170761338144,1,1,8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,0,0
0,0,-0.2285672736777202,0.6040223674700441,-1.3963611851502231,1,1,22,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0,0
0,0,-0.1329273688829156,-1.6147328416442688,0.6490676225891234,0,1,27,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,-0.2164155855913602,0.5568148098293141,1.2469607639972466,0,1,30,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,1,1
0,0,-0.1959587869423801,0.7928525980329644,-0.5796129723628742,1,1,22,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.0700707952563484,0.2263619063442036,1.2032462110546058,1,1,9,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,0.461368858534892,-1.2134686016980631,1.8979517941995487,1,1,15,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,0,1
0,0,-0.0790315724423333,-0.4345439006260171,-0.1558655544729777,1,1,31,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.2432542060410905,0.0611354546016484,-1.4050974120195625,1,0,47,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0
1,0,-0.1080994594115038,-2.2284310909737592,-1.4078627790597786,1,0,43,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,1,0
1,1,-0.1056079262427178,-0.1040909971409067,0.593075285771165,1,0,36,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
1,0,-0.1881782096784517,0.7456450403922343,-0.5083897080948688,1,1,25,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.2296163402751038,0.8400601556736944,-1.392770961958888,1,0,37,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
0,0,-0.1348069465365612,0.3207770216256638,-0.2046553791679185,1,0,45,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,0
0,0,-0.2196502075999596,0.4387959157274889,0.0748454501766737,1,0,59,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
1,0,-0.1792174324924668,0.6984374827515043,-1.392186136529867,1,0,45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0
0,0,-0.0837086610223352,-0.0568834395001766,-0.2084628270196997,1,1,20,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,0,-0.205618941859954,0.7220412615718693,-0.9133789746036014,1,1,20,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.1828017433668608,-0.1512985547816368,-1.165397978971974,1,0,52,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0
0,1,-0.0975650823294435,-3.2197898014290907,0.1980869837823532,1,0,35,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
1,0,-0.1507177899302124,0.7220412615718693,0.3209089388689843,1,1,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1970078535397637,0.8164563768533294,-0.0647782010396192,0,0,33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
0,0,-0.0930628381823389,0.7456450403922343,-0.0050785774874682,1,0,43,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0
1,0,-0.2345556955044516,-1.095449707596238,-0.2352281875933563,1,1,14,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0,0
0,0,-0.1754145660769513,-0.0568834395001766,0.8627786916192918,1,0,59,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.188221920786676,0.2263619063442036,0.4097026216436089,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.1582798116530192,0.509607252188584,-0.1047180620347187,1,1,22,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0
0,0,-0.1398774350905819,0.6748337039311393,1.0885119348674148,0,1,17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
0,0,-0.0277147313869857,0.6512299251107743,-1.2268028029494642,1,1,23,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.2026465865007005,0.7928525980329644,0.2099978257939903,1,1,34,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,0,3.158387947083447,-1.7799592933868238,0.86498375093014,1,1,20,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
1,1,-0.1893146984922839,0.5804185886496791,-0.4277274418721664,1,1,23,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0
1,0,-0.2442158504220255,0.2971732428052988,0.2750190530719439,1,1,7,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.1649676112113396,-1.6855441781053635,-0.6224751144333327,1,1,22,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,0,0
0,0,-0.1840256543971416,0.486003473368219,-0.0342195931507016,1,0,47,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
0,0,-0.1336267466145047,-1.827166851027554,0.3340160340770782,1,0,39,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,0.4675321247945207,0.1083430122423785,-1.1203616400900378,1,1,21,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0
1,0,-0.2192130965177164,-1.3314874957998883,0.0477917240414146,1,1,14,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
1,0,-0.1078809038703822,0.3207770216256638,-1.1149614600621571,1,1,16,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,0
1,0,4.626163250147772,0.7928525980329644,0.879371734532351,0,1,29,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.1428935015580598,0.1791543487034736,0.2346060301999931,1,1,19,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1
0,0,-0.2190382520848192,-0.0096758818594466,-0.6430295390140517,0,1,16,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
1,0,-0.2063183195915431,-0.7886005829314926,1.4545106935825414,1,1,19,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1
0,1,-0.1643119445879749,0.509607252188584,-1.3699135379136438,1,1,23,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,0,-0.1533841675318957,-0.6941854676500325,1.0304196227088571,1,0,35,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
0,0,-0.1765510548907835,-1.1898648228776982,1.464270817003081,1,0,33,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1
0,0,-0.1640059668304047,-0.0568834395001766,0.5253608794070439,1,1,21,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
0,0,2.397814663980339,-0.8358081405722226,0.0714757575306867,1,1,16,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,0,-0.1397900128741333,0.6040223674700441,0.5376912999377294,1,0,54,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
1,0,-0.1374733241382445,0.5332110310089491,-1.409313401733409,1,1,27,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0
1,0,-0.0805177501219601,0.3207770216256638,0.6515811175531891,0,1,28,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,1,1
1,0,-0.1341949910214208,-2.535280215638505,-0.3377142170211917,1,1,30,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0
1,1,-0.2076296528382726,0.6276261462904091,0.202504297342553,1,1,9,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.0274961758458641,0.4151921369071239,0.8524367248824003,1,1,22,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,0,1
1,0,-0.0337905754301657,-0.0332796606798116,1.1687004711918052,1,1,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.1060013262167366,0.7928525980329644,0.2005980173200889,1,1,7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,1,-0.1689453220597524,-1.2134686016980631,0.4580272367621497,1,0,44,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.1682896554363877,0.6748337039311393,0.5604265482469689,1,0,57,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,0,-0.0199778652312816,-0.0804872183205417,0.7222804766938449,0,0,35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.1815778323365799,0.1555505698831085,-0.8437300764844627,0,1,21,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0
0,1,0.7391092401921995,-1.6619403992849988,1.8524239274135288,0,0,41,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
1,0,-0.2211800963878107,0.2735694639849337,0.5832526799899371,1,1,14,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.0941556158879468,0.6276261462904091,1.4916157488072457,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.1810532990378881,0.5332110310089491,1.4789952586505757,0,0,32,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
1,0,-0.1778186770292887,0.509607252188584,1.6916505651255926,1,0,53,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
0,0,-0.1320094356102049,-0.4817514582667472,-1.4004685824145977,1,1,26,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0
1,0,-0.0457674190836284,0.4623996945478539,2.3714821276383624,0,1,23,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,3.749711819142002,0.486003473368219,0.5166108874843045,1,1,13,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.1365116797573096,-0.0096758818594466,-0.6157777627294584,1,0,48,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,0,-0.2423362727683799,0.7220412615718693,0.0755825526923126,1,1,33,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
1,0,-0.174278077263119,0.4623996945478539,-0.6957540483679944,1,0,48,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1,0
1,0,-0.2043513197214488,-0.0568834395001766,0.2029320175025397,1,1,15,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.1763762104578862,-3.266997359069821,0.0511227912280669,1,1,18,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,-0.1304358357141296,0.0611354546016484,-0.1493755306022974,1,1,18,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.1494064566834829,0.5332110310089491,-0.4785856220463881,1,0,37,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.2092469638425723,0.4387959157274889,-1.4067648768858554,1,0,46,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0
1,0,-0.1265018359739411,-1.992393302770109,-0.087605847506483,1,1,15,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0
1,0,-0.1696884108995658,-2.4408651003570445,-0.3371149543800416,1,0,36,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,0,-0.1598097004408703,-0.3873363429852871,-0.0414141529732678,1,1,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.2055752307517297,0.0847392334220134,1.9485358093486889,1,1,22,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1
1,0,-0.0479529744948442,0.4387959157274889,-1.0972903124164886,1,1,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.193598387098267,0.4623996945478539,0.6715455571766178,1,1,15,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,1,-0.1355937464845989,0.3915883580867589,0.4993740869156654,1,1,16,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
0,0,1.6112769825919877,0.4623996945478539,-0.8423564112517474,1,0,53,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,0
0,0,-0.1641808112633019,0.2971732428052988,-1.058958709517417,1,1,28,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,1,0
1,0,0.9107627621890904,0.6512299251107743,-0.1546912647730051,1,1,18,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
1,0,0.0145976213741526,0.509607252188584,-0.5256522589697311,1,0,40,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1,0
1,0,-0.1322279911513265,0.486003473368219,0.2303117879563015,1,0,57,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
0,1,0.0132862881274232,0.509607252188584,-0.1282915206796205,1,1,23,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.1563565228911493,0.509607252188584,0.1609965077751427,1,0,56,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1,1
0,0,-0.2264254293747287,-2.299242427434854,2.6008508975761297,0,1,24,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.1424563904758166,0.6748337039311393,0.1549285238498413,1,0,55,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
0,0,-0.2250266739115506,0.6512299251107743,0.9262355877941864,0,1,23,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,0.0048500442401301,0.4623996945478539,0.1941167031118078,0,1,34,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,1
0,0,-0.2386645396775373,0.509607252188584,-0.2039101350113412,1,0,57,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0
1,0,-0.2223165852016429,0.2263619063442036,-0.0936357739939105,1,1,7,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0
1,0,-0.2083727416780859,0.4623996945478539,-0.7519790846443963,1,1,34,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.2415057617121179,-3.101770907327265,1.5519134989576258,1,1,12,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,-0.1497124344410531,0.1791543487034736,-0.0986373922967926,1,1,12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.1675465665965743,-0.0568834395001766,-1.3820281102892231,1,1,34,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1,0
0,0,-0.0370251974387651,0.5804185886496791,-0.3379223022163335,1,0,41,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,0,-0.1968767202150907,0.7456450403922343,-0.7795839809371238,1,0,40,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
0,1,1.2435354291008125,0.6984374827515043,1.2944333469245792,1,1,19,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1
0,0,-0.2430793616081933,-0.0096758818594466,-0.1287639251945239,1,1,20,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.1653173000771342,0.6040223674700441,0.2127178912293024,1,1,12,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.130217280173008,0.5804185886496791,-1.1857289817781094,1,1,23,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.2245895628293074,0.6748337039311393,-0.1933178601507215,1,1,11,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
1,0,-0.1370799241642257,0.3207770216256638,0.0078565965584885,1,0,49,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1,1
1,0,-0.2161970300502386,0.0139278969609184,1.5898105654391808,0,1,29,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
0,0,-0.1063947261907554,0.6984374827515043,-1.4086312836951758,1,1,26,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0
1,0,-0.2197376298164083,-1.4022988322609835,-0.2630532868723896,1,0,59,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1,0
1,0,-0.1419318571771248,-2.535280215638505,0.2236195484455742,1,1,10,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.0453740191096096,0.4623996945478539,-0.5406103467781044,1,1,28,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0
1,1,-0.1047774151864557,0.3915883580867589,0.0351926293597679,1,1,12,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
0,0,-0.2363478509416485,-0.292921227703827,0.3590324565729138,1,1,28,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
1,0,0.0232961319107916,0.4623996945478539,-0.8305752674736612,1,1,31,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.1176284810044048,0.6984374827515043,-1.3084418767442656,1,1,23,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.0476907078454983,0.7928525980329644,-0.486146934392148,1,1,25,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,0,0
0,1,-0.1741906550466704,0.3443808004460288,-1.4073929192810195,1,0,45,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,0
0,0,-0.1680273887870418,0.5568148098293141,-1.3982273439235058,1,1,30,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0
0,0,-0.2309713846300576,0.2971732428052988,0.6228339301027812,0,0,52,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,0.7364865736987405,-0.7886005829314926,-1.052982745068766,1,0,40,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1,0
0,0,-0.2085475861109832,0.486003473368219,1.2120954173924994,0,0,38,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,1,1
0,0,-0.2285672736777202,-0.1512985547816368,-1.2863075951405587,1,0,51,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1,0
1,0,0.1944251206089909,0.7692488192125994,-1.4089056494211742,1,1,16,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0
0,1,-0.2363041398334242,0.5804185886496791,-1.3458676747538387,1,1,26,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
1,0,-0.144029990371892,0.4151921369071239,-1.0598109310491128,1,0,55,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0
1,0,-0.148313678977875,-0.1985061124223668,0.7722239529756822,0,0,44,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1
1,0,-0.0594052848496152,-0.7649968041111276,0.1684735636042163,1,1,15,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1
1,1,-0.1442922570212379,0.4623996945478539,0.1580674104422541,1,0,57,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
0,0,-0.169163877600874,0.5804185886496791,0.4814478976340948,1,1,26,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.2036956530980841,-1.024638371135143,-0.1634473155913265,1,1,18,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,1,-0.1968330091068664,0.1319467910627435,-0.5381733453707606,1,0,38,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
0,0,-0.0948549936195359,0.3679845792663938,-0.9771321886405496,1,1,21,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
0,0,-0.1602905226313377,0.5804185886496791,-0.0913172997313882,1,1,19,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0
1,0,-0.2267314071322989,0.7220412615718693,-0.2323704716240423,1,1,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
1,0,0.0824372613382919,0.6276261462904091,0.9333013960856366,1,1,7,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.1618641225274131,0.6276261462904091,-0.7241426249361469,1,1,34,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0
1,0,-0.1155303478096376,0.0611354546016484,-0.8308583315016294,1,1,33,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.1560942562418034,-2.9129406767643453,-0.6065705135307702,1,0,51,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,1,0
1,0,-0.1681585221117147,0.3207770216256638,0.7253919089156522,1,0,33,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1
0,0,-0.1574493005967572,-0.340128785344557,0.2887795623004515,1,1,24,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,0,-0.1548266341032982,0.5804185886496791,0.7824892368153649,1,1,33,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
0,0,-0.0627710401828875,-2.015997081590474,-1.391655562830567,1,0,36,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0
1,0,-0.2113013859291151,0.4623996945478539,0.0659087685338159,1,1,18,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.2191693854094921,0.4387959157274889,1.6302436584027469,0,1,21,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1510237676877826,-0.269317448883462,-1.4080706484067655,1,1,30,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1,0
0,0,-0.1921996316350888,0.4623996945478539,0.1848064526882267,1,1,25,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.2161533189420143,0.2263619063442036,0.1393569728637977,0,1,31,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.0492643077415737,0.7220412615718693,0.2520492118993919,1,1,19,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,0,-0.1975760979466798,0.6984374827515043,-0.4803336134217745,1,1,34,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1,0
1,0,-0.1151806589438431,0.1083430122423785,-1.042447651035201,1,1,26,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
1,0,-0.2180766077038842,-1.001034592314778,-0.2409975815707609,0,1,30,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,0
0,0,-0.2086350083274318,-1.827166851027554,-1.3957490303153175,1,0,45,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,0
1,0,-0.2059686307257485,-2.2520348697941244,0.978283962269283,0,1,27,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,0.7193955303830327,0.7456450403922343,0.2267974391782959,1,1,7,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.2004173199812603,-0.6705816888296675,-0.1495048501548742,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,0
0,0,-0.1999802088990172,-1.166261044057333,-1.4039377507656106,1,1,16,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0
1,0,-0.0546407740531647,0.4151921369071239,-0.9381850398184518,1,1,32,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,0
1,0,-0.1285125469522596,0.2499656851645687,0.5078116670349616,1,1,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,0,18.856839065872716,-1.897978187488649,-0.6718740474747443,1,1,17,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.1295616135496432,0.6512299251107743,0.1823904680749325,1,1,8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,0,-0.127463480354876,0.509607252188584,-0.0382381556454155,1,0,53,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1,0
1,0,-0.0183605542269819,-2.5588839944588697,-0.9509795338826156,1,1,28,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.1979257868124743,0.7692488192125994,-0.9139007969855952,1,1,15,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.0312553311531553,0.2499656851645687,0.6960818121975855,1,1,33,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1,1
0,0,-0.2216609185782782,-2.9365444555847104,0.1213889393346147,1,1,27,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
0,0,-0.1629131891247967,-2.9837520132254403,-1.4025246496962764,1,0,35,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1,0
1,1,-0.1911068539294809,0.7928525980329644,-1.4069667138449284,1,0,47,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0
0,1,-0.2325886956343573,0.7692488192125994,-0.7701866338895526,1,0,37,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,1,0
1,0,-0.0528486186159677,-0.0568834395001766,-0.8551800637508994,1,1,22,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.2226662740674375,-4.234752290704787,0.9467343462717462,1,1,9,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.0211580651533382,0.5332110310089491,-1.0652785162903426,1,1,19,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
1,0,-0.2113013859291151,0.5568148098293141,-0.5360695832204228,1,0,59,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
