has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
1,0,-0.24395358377267964,0.7692488192125994,-0.4848065930851333,1,0,34,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,1,3.8073667708898746,0.6984374827515043,-0.6895915835397122,1,1,15,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.1783432103279805,0.7928525980329644,-1.407839384149213,1,1,16,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,0,-0.23210787344388986,-0.8594119193925878,-0.46754252748637554,1,1,26,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.014557687811466437,0.6748337039311393,-0.4765867545258125,1,1,26,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1,-0.13537519094347736,0.5568148098293141,-0.44362996002937266,1,1,34,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.1616455669862916,0.5804185886496791,1.597741849096412,1,0,40,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.10538937070159621,0.6276261462904091,-0.8381899738367369,1,1,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.09559808245934931,0.36798457926639383,-1.4007250687184147,1,1,21,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0,-0.06338299569802801,0.5804185886496791,1.1257442268993403,1,1,14,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.21847000767790312,0.6984374827515043,0.37732501969670396,1,0,53,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.036500664140073344,0.6512299251107743,-0.7998042195584021,1,0,56,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.11194603693524369,-0.5997703523685723,0.36739998071204405,1,1,19,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,-0.17681332154012944,0.6276261462904091,0.983040384641584,1,1,27,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.09686570459785449,0.7928525980329644,0.859840884624004,1,1,31,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.09092099387934743,-0.5289590159074773,-0.5706518657972018,1,1,26,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.2432979171493149,-1.874374408668284,-0.25350200600894,1,0,49,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.1074875038963634,0.6512299251107743,-1.40669538892715,1,0,38,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,0,-0.23997587292426684,-0.8358081405722226,-0.1563612478677741,1,0,38,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0,-0.0390359084170837,-3.7390729354771213,0.08377550490248879,0,1,23,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.16789625546236886,-0.9538270346740478,0.017456916608054554,0,1,24,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.21383663020612556,0.46239969454785396,-1.407637736530627,1,0,45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,-0.1032475263986047,0.48600347336821903,0.061803866777059235,0,0,51,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,0.8499168995408419,-0.5761665735482073,0.8177650735957879,1,1,19,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.1993682533838768,-1.7799592933868238,-1.2771357526129277,1,1,20,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.044543508053347586,0.6512299251107743,-1.3800900210649538,1,1,32,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.07872559468476312,0.509607252188584,-1.1196987590452776,1,1,34,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.1460844124584349,0.4151921369071239,1.1604664320959641,0,1,27,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1,0,-0.23333178447417072,0.1791543487034736,-0.4492834776287729,1,0,37,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.17781867702928872,0.6984374827515043,-0.48293174358350033,1,1,30,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,0,-0.0556898406505483,0.4151921369071239,-1.4004085273989515,1,0,37,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,1,-0.17025665530648196,0.10834301224237852,1.176788150091245,1,1,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.23547362877716224,0.2971732428052988,-1.0492283125533268,1,0,51,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.17550198829339994,0.20275812752383865,-0.4471910759076512,0,1,27,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.15058665660553952,-0.5289590159074773,-1.4060672897298399,1,0,30,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,-0.10971677041580355,0.6276261462904091,-0.36955996154029547,1,1,26,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.16046536706423506,0.36798457926639383,0.8288246407781639,1,1,9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.15622538956647636,0.7928525980329644,0.3822969115431371,1,1,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,1,-0.12645812486571678,0.48600347336821903,-0.6186850859063495,1,1,27,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.11085325922963578,0.6512299251107743,-1.394768765385927,1,0,32,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,0,-0.23958247295024798,0.48600347336821903,-0.03653352324153737,1,0,43,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.1954779647519126,0.5568148098293141,-0.017275323634377393,1,0,43,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1,0,-0.22922294030108498,0.36798457926639383,-0.11932946741151339,0,1,18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.13257768001712109,0.6512299251107743,-1.392778425760883,1,1,28,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,-0.21217560809360153,0.509607252188584,-0.3131849675982407,1,0,57,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,-0.011803887993334495,-0.19850611242236688,1.5512676585566894,1,1,23,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.057700551628866864,0.6040223674700441,-0.33364472193549205,1,1,34,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.236129295400527,0.7220412615718693,-0.3576578291910575,1,1,17,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,1,-0.08856059403523434,0.509607252188584,-0.94343772360701,1,1,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,-0.1368613686231041,0.43879591572748894,0.5282280624007049,1,0,42,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.2274744959721123,-2.2284310909737592,-0.5049037603899036,1,1,25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.1455598791597431,0.5332110310089491,0.7978793996149244,1,0,57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,-0.06661761770662744,0.36798457926639383,-0.9470060344237922,1,1,21,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,-0.23761547308015374,-2.9129406767643453,0.4428758323166156,1,1,33,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,0.4458514151152597,0.15555056988310859,-0.37083725246516075,0,1,27,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.15841094497769218,-1.3550912746202532,0.12111723573586247,1,1,9,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.1751085883193811,0.7456450403922343,-0.654070172147734,1,1,16,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.11015388149804671,-2.535280215638505,-0.3756677069678534,1,0,41,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,-0.17113087747096828,0.48600347336821903,-0.8001020521443512,1,1,27,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.245658316993428,0.5332110310089491,-0.25611717681448987,1,0,58,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0,6.071864443558818,0.15555056988310859,-0.35902732893306033,1,1,15,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.12401030280515506,0.13194679106274354,0.6274990903603792,1,1,19,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.013246354564736941,0.5804185886496791,-0.2651519368295802,1,1,17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.19613363137527734,0.6040223674700441,0.19769372359098886,0,1,23,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.06534999556812225,0.20275812752383865,0.43743513342453083,0,0,40,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.18638605424125476,0.46239969454785396,-0.23903033391150355,1,1,19,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.042620219291477655,0.509607252188584,0.47469469048657464,1,0,40,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,1,-0.18682316532349794,0.43879591572748894,2.3642673083836936,1,1,12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.20452616415434613,0.4151921369071239,-0.49087287294605236,1,1,30,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.07540355045971506,0.7456450403922343,-0.9039161157475506,1,1,33,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.14031454617282513,-0.316525006524192,0.47557966792250994,1,1,19,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.22467698504575606,0.7220412615718693,1.2552881479531468,1,1,8,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.0665301954901788,0.7928525980329644,-1.2869059110792744,1,1,16,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.24189916168613676,0.5332110310089491,-1.0764556639151053,1,1,26,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.11085325922963578,0.43879591572748894,1.8702829008222377,1,1,32,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.06159084026083104,0.3915883580867589,0.40551497809406156,1,1,16,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1,-0.19381694263938856,0.5804185886496791,-0.3876639415390982,1,0,56,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.1724859218259221,-0.7649968041111276,0.6568661785650134,1,1,7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0,-0.2197813409246326,-2.2992424274348546,-1.391519288801905,1,1,28,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,-0.21488569680350914,0.7220412615718693,1.2528734887232613,1,1,28,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.12204330293506081,0.509607252188584,3.0168573189981647,1,1,11,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.13773559078759046,0.36798457926639383,-0.760433137386056,1,0,33,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
1,0,-0.11054728147206556,-1.2134686016980631,0.8069821328648242,1,1,19,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.17572054383452151,-0.24571367006309694,1.0455587200227403,1,0,51,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.12440370277917391,0.43879591572748894,0.3036687301715804,1,0,44,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.19053860952256482,0.5332110310089491,-0.34011183560725317,1,1,28,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.05284861861596773,-2.9837520132254403,-0.5603814697643721,1,1,33,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.11155263696122485,0.46239969454785396,-0.32849352464793113,1,1,31,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.1370799241642257,-1.945185745129379,-0.21288563145402079,0,1,34,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.18708543197284383,0.037531675781283434,0.6049075514807238,1,0,37,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.19106314282125664,0.6040223674700441,3.921896515567324,0,1,17,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0,0,-0.00909379928342687,-2.2992424274348546,-0.04991270072935754,1,1,25,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.2383148508117428,-0.12769477596127177,-1.1571985891852423,1,1,27,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,-0.23709093978146195,0.6512299251107743,-1.0396052716453286,1,1,18,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,-0.18345740999022556,0.15555056988310859,-0.4286067390934938,1,1,26,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.18608007648368455,0.4151921369071239,1.4885987974884192,1,0,32,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.23652269537454584,0.6984374827515043,-1.4068572504292165,1,0,49,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,-0.12046970303898542,-0.6469779100093025,-1.4072873221980509,1,0,37,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,-0.19880000897696065,0.6276261462904091,0.12009157831813415,1,1,30,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.23127736238762786,0.46239969454785396,-0.05095937494113568,1,1,17,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.23975731738314526,-2.9365444555847104,-0.26921310093385475,1,0,34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.10031888214757549,-0.6233741311889374,-0.5258035420187924,1,0,32,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,9.113239642698538,-0.03327966067981166,1.048701393424892,1,1,7,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,0,-0.07553468378438802,-2.9365444555847104,-1.3244025224309612,1,0,37,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,0.002708199937138597,0.15555056988310859,-1.098072099287044,1,1,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.18498729877807663,-1.850770629847919,-0.28242433340976314,1,1,33,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.2258571849678126,0.22636190634420367,-0.2375248876998812,1,1,29,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.15281592312497966,0.509607252188584,0.0031293326211757,1,1,14,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.15019325663152067,-0.36373256416492206,0.7692268824079841,1,0,52,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1.4725379250880066,0.10834301224237852,-0.5142961845848146,1,1,32,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.23661011759099446,0.6748337039311393,-0.11357181254429886,1,1,8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.18153412122835563,-0.19850611242236688,-0.7735701483910858,1,0,46,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.06211537355952283,-0.08048721832054172,1.3916833545267067,1,0,57,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,-0.17768754370461576,0.13194679106274354,0.9194713988984239,0,1,25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,1,-0.13402014658852354,0.6040223674700441,-0.3703784804653167,1,1,30,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.14110134612086284,0.509607252188584,-1.3993166595063466,1,0,52,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,-0.07243119510046153,0.08473923342201349,0.7336232972446759,1,0,44,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,1,-0.10949821487468196,-0.8358081405722226,-0.7369721469903939,1,0,48,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.03636953081540039,-3.0309595708661705,-0.4256624945216504,1,0,48,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.1404456794974981,-1.5439215051831736,-0.41794724836001196,1,1,16,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.23451198439622728,-1.024638371135143,0.1095926483175735,1,0,33,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.11098439255430873,0.3443808004460288,-1.149702599307475,1,1,22,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
0,1,-0.10565163735094212,0.46239969454785396,0.9038983331884848,1,1,19,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.1833262766655526,0.7456450403922343,-0.14007758731036704,1,1,16,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
1,0,0.021329132040697443,0.7456450403922343,0.45826448039227957,1,1,14,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.019759309690160105,-0.48175145826674726,2.8480275189911324,1,1,18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,-0.057001173897277796,0.4151921369071239,0.3563803643724114,1,0,46,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0,-0.18441905437116052,-0.10409099714090675,-0.9868389180437733,1,0,54,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.09113954942046902,0.3207770216256638,-0.028534266349496212,1,1,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.2168089855653791,0.6748337039311393,1.6431462658849503,1,1,26,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.17047521084760353,0.46239969454785396,-0.676379783042343,1,1,27,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.07168810626064816,0.6276261462904091,-0.006868034429493334,1,1,30,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.01149791023576428,0.48600347336821903,-0.4145307886137519,1,0,30,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.1291245024674001,-2.2284310909737592,0.609730432363939,1,1,11,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.17663847710723218,-3.8334880507585813,1.2975534888087856,0,0,47,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.20006763111546583,0.3207770216256638,-1.3941226125731874,1,1,22,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.1724859218259221,0.6512299251107743,-0.6934755249482153,1,0,53,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,-0.23184560679454397,0.20275812752383865,-1.3120241987570809,1,1,21,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.13856610184385246,-1.874374408668284,1.4540922511064145,0,1,22,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.18166525455302857,0.43879591572748894,-0.2411140259702261,1,0,33,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.1029852597492588,0.2971732428052988,0.37718812652464984,1,0,45,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0,-0.1373421908135716,0.7928525980329644,0.34003251738993356,1,1,29,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.1817526767694772,0.46239969454785396,0.027735075600848626,1,1,28,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.035320464218016795,0.4151921369071239,-0.6810937931455703,1,1,34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.11548663670141333,-0.009675881859446627,0.30498975874892786,1,1,30,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.23355034001529232,0.4151921369071239,-1.4068551922981234,1,0,41,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,-0.16780883324592022,0.7456450403922343,0.5512249792628888,0,0,35,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.22813016259547705,0.27356946398493376,-0.6475521258849873,1,1,17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.02426155383726471,0.7456450403922343,-0.20384594858627023,1,1,12,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,-0.04602968573297435,-3.2197898014290907,-0.5130872455757328,1,0,36,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.07138212850307794,0.7692488192125994,0.19788325341841095,1,0,38,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.21659043002425749,0.2499656851645687,1.3297461050999546,1,1,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,-0.18048505463097203,0.3443808004460288,-0.8173295750291304,1,0,41,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.19101943171303232,0.6512299251107743,-0.5009675610070062,1,1,25,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.1656232778347044,0.6984374827515043,-0.7261015416139792,1,1,17,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.24307936160819332,-3.3142049167105507,-0.7081126806312331,1,1,20,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.24609542807567117,0.7928525980329644,0.5454781168034294,1,1,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.15998454487376756,-0.34012878534455704,2.1692611860578612,1,1,17,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.23547362877716224,0.48600347336821903,-0.3795768306611189,1,1,28,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.11789074765375074,0.5804185886496791,-0.13610598125641293,0,1,34,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.22581347385958828,0.509607252188584,1.0830928207908406,1,1,29,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.1956965202930342,0.22636190634420367,-0.3345645380210236,1,1,18,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,-0.1505429454973152,-0.4581476794463822,0.5280479995976293,1,1,11,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.04839008557708744,0.5804185886496791,0.8196855541547722,1,1,12,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,-0.24369131712333375,-3.337808695530916,-1.4068862024830737,1,0,59,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,-0.10250443755879132,-1.048242149955508,-1.3976831396025515,1,0,52,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,-0.23127736238762786,0.013927896960918403,1.1513148490004348,1,1,7,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,-0.1685519220857336,-3.337808695530916,0.9375164940057897,1,1,18,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.21602218561734138,0.36798457926639383,0.012695192702119378,1,1,19,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.2311462290629549,-1.803563072207189,0.2658807238105002,1,0,38,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.09913868222551894,0.6040223674700441,-0.17237964240298484,1,0,41,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.24600800585922253,0.46239969454785396,-0.3660931372245107,1,1,34,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,-0.12331092507356599,-0.03327966067981166,-1.2390995208734752,1,1,17,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.1835885433148985,0.7456450403922343,-1.0414185854887077,1,1,33,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.19512827588611806,-0.5997703523685723,-0.8063514242561366,1,1,34,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,-0.21641558559136023,0.4151921369071239,0.030808261044294932,1,1,17,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.18197123231059878,0.509607252188584,-1.2136324680187338,1,1,34,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,-0.20999005268238569,0.46239969454785396,1.0318133580331879,1,1,9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,-0.16129587812049706,0.6512299251107743,1.3904473398279933,1,1,27,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,-0.1960024980506044,0.509607252188584,0.4035876812775473,1,1,19,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,4.109410528719902,0.6040223674700441,-1.0814663705613603,1,0,44,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.16343772242348859,-0.056883439500176686,0.2776847777875058,1,1,7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.22319080736612928,0.7692488192125994,-0.6884566766610222,1,0,39,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,-0.2380088730541726,0.509607252188584,-0.4116906813097229,1,0,51,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.18271432115041217,0.7928525980329644,-0.6211576833252371,1,1,28,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.12567132491767907,0.08473923342201349,-0.603639901473986,1,1,27,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0.1906659653016997,0.7456450403922343,-0.8135338662875392,1,0,48,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,-0.17362241063975434,0.22636190634420367,0.6507209437210424,1,0,37,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.24819356127043835,-0.24571367006309694,-0.5645227248946203,1,0,46,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.21003376379061,-3.0309595708661705,-1.038513155716686,1,0,38,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,1,-0.10455885964533419,-0.03327966067981166,0.18456031005521087,1,1,33,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.19740125351378254,0.43879591572748894,-0.46055056198482996,1,1,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,1,-0.24032556179006137,0.43879591572748894,2.945406278124376,1,0,35,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,-0.1727918995834923,-1.874374408668284,0.4813172526981094,1,1,9,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.22214174076874568,0.46239969454785396,-0.8802479868591812,1,1,17,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.2107768526304234,0.7928525980329644,-0.34712917273404803,1,0,40,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,1,-0.21392405242257417,-0.36373256416492206,1.3513360328037225,1,0,50,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.1511111899042313,0.6040223674700441,0.05232756474643614,1,1,33,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.1650550334277883,-3.1253746861476306,-1.1878007453861552,1,0,55,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,0,-0.1299113024154378,-3.337808695530916,-1.4074927017176344,1,1,27,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,-0.14971243444105317,-1.4259026110813484,-0.3332490003177973,1,1,20,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
